ENSEMBL_GENE_ID	SYMBOL	ENTREZGENE	GENENAME	BIOTYPE	TPM_GENE	TPM_LOG2_GENE	gtex_mean_log2tpm	gtex_std_log2tpm	gtex_median_log2tpm	gtex_n_samples	GTEX_ZSCORE	GTEX_PERCENTILE	GTEX_DIRECTION
ENSG00000008197	TFAP2D	83741	transcription factor AP-2 delta	protein_coding	1.8653	0.9001809120869461	-9.9162	0.4864	-9.966	287.0	22.238	100.0	OVER
ENSG00000255274	SMIM35	100526771	small integral membrane protein 35	protein_coding	0.5451	-0.8727629380751856	-9.9408	0.4273	-9.966	287.0	21.222	100.0	OVER
ENSG00000259009	TPRX2	503627	tetrapeptide repeat homeobox 2	protein_coding	0.0972	-3.3481331652347563	-9.9446	0.363	-9.966	287.0	18.172	100.0	OVER
ENSG00000094661	OR1I1	126370	olfactory receptor family 1 subfamily I member 1	protein_coding	0.0283	-5.092955525127201	-9.9462	0.3349	-9.966	287.0	14.492	100.0	OVER
ENSG00000259680	IGHV3OR16-17	390714	immunoglobulin heavy variable 3/OR16-17 (non-functional)	protein_coding	3.1888	1.6734659700548262	-9.8805	0.8416	-9.966	287.0	13.729	100.0	OVER
ENSG00000223614	ZNF735	730291	zinc finger protein 735	protein_coding	0.1091	-3.1831136259850803	-9.9134	0.5152	-9.966	287.0	13.063	100.0	OVER
ENSG00000203740	NTMT2	149281	N-terminal Xaa-Pro-Lys N-methyltransferase 2	protein_coding	0.1843	-2.4320652135221836	-9.8885	0.6541	-9.966	287.0	11.4	100.0	OVER
ENSG00000197487	GALP	85569	galanin like peptide	protein_coding	0.0901	-3.456405135747399	-9.9187	0.567	-9.966	287.0	11.397	100.0	OVER
ENSG00000135677	GNS	2799	glucosamine (N-acetyl)-6-sulfatase	protein_coding	1069.5166	10.062744508374767	5.8185	0.3761	5.83	287.0	11.285	100.0	OVER
ENSG00000233701	PRR23C	389152	proline rich 23C	protein_coding	0.0307	-4.979373349410042	-9.9201	0.4475	-9.966	287.0	11.041	100.0	OVER
ENSG00000162344	FGF19	9965	fibroblast growth factor 19	protein_coding	0.6582	-0.601211852366231	-9.8007	0.8388	-9.966	287.0	10.967	99.9	OVER
ENSG00000187258	NPSR1	387129	neuropeptide S receptor 1	protein_coding	0.4765	-1.0664273617389761	-9.8339	0.8384	-9.966	287.0	10.457	99.9	OVER
ENSG00000137674	MMP20	9313	matrix metallopeptidase 20	protein_coding	0.067	-3.8783214434117474	-9.9063	0.5927	-9.966	287.0	10.17	99.9	OVER
ENSG00000277535	CT47C1	727838	cancer/testis antigen family 47 member C1	protein_coding	0.0746	-3.7254699553283768	-9.9034	0.6108	-9.966	287.0	10.114	99.9	OVER
ENSG00000111530	CAND1	55832	cullin associated and neddylation dissociated 1	protein_coding	272.0428	8.087695138881257	4.7959	0.341	4.786	287.0	9.653	99.9	OVER
ENSG00000115488	NEU2	4759	neuraminidase 2	protein_coding	0.0749	-3.719756304133983	-9.8885	0.6541	-9.966	287.0	9.431	99.9	OVER
ENSG00000188585	CLEC20A	400797	C-type lectin domain containing 20A	protein_coding	0.0508	-4.270904091862896	-9.905	0.5987	-9.966	287.0	9.411	99.9	OVER
ENSG00000166226	CCT2	10576	chaperonin containing TCP1 subunit 2	protein_coding	1380.176	10.430637581120227	6.0159	0.4694	6.005	287.0	9.405	99.9	OVER
ENSG00000127337	YEATS4	8089	YEATS domain containing 4	protein_coding	247.7882	7.952969498133016	2.9215	0.5389	2.964	287.0	9.337	99.9	OVER
ENSG00000123104	ITPR2	3709	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	66.5159	6.055649028713364	2.1762	0.417	2.189	287.0	9.303	99.9	OVER
ENSG00000166225	FRS2	10818	fibroblast growth factor receptor substrate 2	protein_coding	89.8497	6.48945783827305	2.6287	0.4206	2.646	287.0	9.179	99.9	OVER
ENSG00000183862	CNGA2	1260	cyclic nucleotide gated channel subunit alpha 2	protein_coding	0.0604	-4.02561753417927	-9.8654	0.6409	-9.966	287.0	9.112	99.9	OVER
ENSG00000101441	CST4	1472	cystatin S	protein_coding	0.57	-0.8084373492992444	-9.8209	0.9975	-9.966	287.0	9.035	99.9	OVER
ENSG00000061794	MRPS35	60488	mitochondrial ribosomal protein S35	protein_coding	1246.5546	10.283731517315296	4.0649	0.6884	4.211	287.0	9.034	99.9	OVER
ENSG00000065135	GNAI3	2773	G protein subunit alpha i3	protein_coding	40.0118	5.322389683450215	1.5417	0.421	1.566	287.0	8.98	99.9	OVER
ENSG00000185385	OR7A17	26333	olfactory receptor family 7 subfamily A member 17	protein_coding	0.0228	-5.392894616241506	-9.9225	0.5205	-9.966	287.0	8.702	99.9	OVER
ENSG00000075429	CACNG5	27091	calcium voltage-gated channel auxiliary subunit gamma 5	protein_coding	0.0729	-3.7582818254032984	-9.8822	0.7085	-9.966	287.0	8.643	99.9	OVER
ENSG00000174564	IL20RB	53833	interleukin 20 receptor subunit beta	protein_coding	74.9204	6.227305953280202	0.0531	0.7212	0.0718	287.0	8.561	99.9	OVER
ENSG00000064102	INTS13	55726	integrator complex subunit 13	protein_coding	171.6364	7.423220141886521	3.3048	0.4831	3.306	287.0	8.525	99.9	OVER
ENSG00000174206	KICS2	144577	KICSTOR subunit 2	protein_coding	29.1684	4.86638380591169	1.5751	0.387	1.585	287.0	8.505	99.8	OVER
ENSG00000152944	MED21	9412	mediator complex subunit 21	protein_coding	177.345	7.470422980745642	4.3917	0.3759	4.423	287.0	8.19	99.8	OVER
ENSG00000125827	TMX4	56255	thioredoxin related transmembrane protein 4	protein_coding	101.6411	6.667354277719482	3.5697	0.3925	3.592	287.0	7.892	99.8	OVER
ENSG00000203972	GLYATL3	389396	glycine-N-acyltransferase like 3	protein_coding	0.0391	-4.640253953094529	-9.8864	0.6718	-9.966	287.0	7.809	99.8	OVER
ENSG00000173237	C11orf86	254439	chromosome 11 open reading frame 86	protein_coding	14.857	3.893168026088851	-9.3977	1.7056	-9.966	287.0	7.792	99.8	OVER
ENSG00000212659	KRTAP9-6	100507608	keratin associated protein 9-6	protein_coding	0.0657	-3.9061694283648647	-9.8534	0.775	-9.966	287.0	7.674	99.8	OVER
ENSG00000101474	APMAP	57136	adipocyte plasma membrane associated protein	protein_coding	378.6226	8.564620528290806	5.8549	0.3588	5.895	287.0	7.552	99.8	OVER
ENSG00000057019	DCBLD2	131566	discoidin, CUB and LCCL domain containing 2	protein_coding	81.0091	6.340029883273957	3.1534	0.4262	3.183	287.0	7.477	99.8	OVER
ENSG00000225805	DEFB131B	100129216	defensin beta 131B	protein_coding	0.4019	-1.311506289400851	-9.8303	1.1477	-9.966	287.0	7.422	99.8	OVER
ENSG00000174106	LEMD3	23592	LEM domain containing 3	protein_coding	99.1601	6.63170237030295	3.5634	0.4168	3.579	287.0	7.362	99.8	OVER
ENSG00000123427	EEF1AKMT3	25895	EEF1A lysine methyltransferase 3	protein_coding	71.7559	6.165045660015894	2.3915	0.5137	2.384	287.0	7.346	99.8	OVER
ENSG00000145545	SRD5A1	6715	steroid 5 alpha-reductase 1	protein_coding	44.6272	5.479883714082046	1.3809	0.5721	1.401	287.0	7.165	99.8	OVER
ENSG00000133703	KRAS	3845	KRAS proto-oncogene, GTPase	protein_coding	99.4407	6.635779055000663	3.5106	0.4369	3.482	287.0	7.153	99.8	OVER
ENSG00000138068	SULT6B1	391365	sulfotransferase family 6B member 1	protein_coding	0.0646	-3.9301603749313654	-9.8452	0.8308	-9.966	287.0	7.12	99.8	OVER
ENSG00000138071	ACTR2	10097	actin related protein 2	protein_coding	398.4995	8.638437724146225	5.7912	0.4009	5.82	287.0	7.102	99.8	OVER
ENSG00000152127	MGAT5	4249	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase	protein_coding	52.0096	5.700733776006086	3.1757	0.3556	3.189	287.0	7.101	99.8	OVER
ENSG00000197753	LHFPL5	222662	LHFPL tetraspan subfamily member 5	protein_coding	1.1364	0.18573970940278245	-9.5576	1.3755	-9.966	287.0	7.083	99.8	OVER
ENSG00000282757	DUXB	100033411	double homeobox B	protein_coding	0.3066	-1.7008725915876228	-9.83	1.1479	-9.966	287.0	7.082	99.8	OVER
ENSG00000126821	SGPP1	81537	sphingosine-1-phosphate phosphatase 1	protein_coding	57.0979	5.835391047483691	2.9068	0.4139	2.951	287.0	7.076	99.8	OVER
ENSG00000185069	KRT76	51350	keratin 76	protein_coding	0.0677	-3.8635460907313495	-9.799	0.8406	-9.966	287.0	7.061	99.7	OVER
ENSG00000113583	C5orf15	56951	chromosome 5 open reading frame 15	protein_coding	210.4677	7.717461887615836	4.7684	0.423	4.801	287.0	6.972	99.7	OVER
ENSG00000029153	BMAL2	56938	basic helix-loop-helix ARNT like 2	protein_coding	181.5269	7.5040474906033054	0.6647	0.9817	0.6969	287.0	6.967	99.7	OVER
ENSG00000123892	RAB38	23682	RAB38, member RAS oncogene family	protein_coding	88.9561	6.47503785188073	2.0364	0.6378	2.081	287.0	6.959	99.7	OVER
ENSG00000237521	OR7E24	26648	olfactory receptor family 7 subfamily E member 24	protein_coding	0.0458	-4.417347659966045	-9.8429	0.7815	-9.966	287.0	6.942	99.7	OVER
ENSG00000149651	SPINT4	391253	serine peptidase inhibitor, Kunitz type 4	protein_coding	0.1659	-2.582944140186851	-9.8146	1.0421	-9.966	287.0	6.94	99.7	OVER
ENSG00000204928	GRXCR2	643226	glutaredoxin and cysteine rich domain containing 2	protein_coding	0.0781	-3.6601784950766576	-9.836	0.8931	-9.966	287.0	6.915	99.7	OVER
