Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	20/291	4.768488946294288e-06	0.0036335885770762	0	0	3.5088070092523584	42.99510032229031	FBN2;COL15A1;TNXB;COL24A1;LAMA2;TMPRSS6;LAMA1;LUM;MMP2;LTBP1;COL19A1;BCAN;ADAMTS5;ADAMTS2;COL1A2;CAPN10;ITGA11;COL4A6;COL4A5;DMD	Reactome_2022
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	9/77	3.717864512025338e-05	0.0089972321191013	0	0	6.191070672873466	63.14753417136125	LAMA2;LAMA1;ITGA11;CACNA2D3;DSG2;DMD;CACNA2D4;CACNA1S;CTNNA2	KEGG_2021_Human
KEGG_2021_Human	ECM-receptor interaction	9/88	0.00010717874313528624	0.0129686279193696	0	0	5.326017666879155	48.68519471068549	TNXB;RELN;COL1A2;LAMA2;LAMA1;LAMB4;ITGA11;COL4A6;COL4A5	KEGG_2021_Human
KEGG_2021_Human	Calcium signaling pathway	15/240	0.0002088207180764612	0.0168448712581678	0	0	3.1385239253852397	26.59595996747061	PDGFRB;PTGFR;NTRK2;FLT1;ITPR1;ATP2B3;GRPR;RYR3;PLCB4;CASQ2;PLCE1;CACNA1S;DRD1;NOS1;FGF23	KEGG_2021_Human
KEGG_2021_Human	Focal adhesion	13/201	0.0003929105065543272	0.0237710856465367	0	0	3.245814229045387	25.453443727492168	PDGFRB;TNXB;FLT1;LAMA2;LAMA1;LAMB4;COL1A2;RELN;ITGA11;COL4A6;FLNA;COL4A5;PAK5	KEGG_2021_Human
KEGG_2021_Human	Hypertrophic cardiomyopathy	8/90	0.0006699710209306934	0.0324265974130455	0	0	4.549422336328626	33.248434524196306	LAMA2;LAMA1;ITGA11;CACNA2D3;DMD;CACNA2D4;CACNA1S;TTN	KEGG_2021_Human
KEGG_2021_Human	Dilated cardiomyopathy	8/96	0.0010263081985252	0.0411520937152186	0	0	4.237929534580252	29.16452917859878	LAMA2;LAMA1;ITGA11;CACNA2D3;DMD;CACNA2D4;CACNA1S;TTN	KEGG_2021_Human
KEGG_2021_Human	Pyrimidine metabolism	6/56	0.0011903498182088	0.0411520937152186	0	0	5.578285714285714	37.56143176332777	UCK2;PNP;RRM2;DPYS;CAD;CTPS1	KEGG_2021_Human
KEGG_2021_Human	Amoebiasis	8/102	0.0015202079068341	0.0459862891817332	0	0	3.966201771352947	25.73631908857311	COL1A2;PLCB4;MUC2;LAMA2;LAMA1;LAMB4;COL4A6;COL4A5	KEGG_2021_Human
KEGG_2021_Human	Oxytocin signaling pathway	10/154	0.0017457154649902	0.0469403491697378	0	0	3.24352297008547	20.59828712941712	TRPM2;PLCB4;CACNA2D3;ITPR1;NFATC2;KRAS;CACNA2D4;CACNA1S;PTGS2;RYR3	KEGG_2021_Human
