Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
KEGG_2021_Human	Bladder cancer	3/41	0.00010687178207943942	0.0082454053925364	0	0	37.43796992481203	342.3283321536233	CDK4;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	PI3K-Akt signaling pathway	6/354	0.000134071632398967	0.0082454053925364	0	0	8.667992926613616	77.29367464018755	CDK4;COL4A4;IL2RB;LPAR4;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Melanoma	3/72	0.0005695079756925465	0.0136755932349031	0	0	20.58592132505176	153.79201998251844	CDK4;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Non-small cell lung cancer	3/72	0.0005695079756925465	0.0136755932349031	0	0	20.58592132505176	153.79201998251844	CDK4;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Glioma	3/75	0.0006417750226758527	0.0136755932349031	0	0	19.72519841269841	145.0053135334368	CDK4;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Pancreatic cancer	3/76	0.000667102109019667	0.0136755932349031	0	0	19.454011741682976	142.2587727769523	CDK4;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Transcriptional misregulation in cancer	4/192	0.0009016677680295796	0.0158435907810911	0	0	10.2579138557343	71.92094658249393	IL2RB;NSD2;TP53;GRIA3	KEGG_2021_Human
KEGG_2021_Human	Pathways in cancer	6/531	0.0011512157615476	0.0158827834752985	0	0	5.693772893772894	38.529400819411904	CDK4;COL4A4;IL2RB;LPAR4;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Small cell lung cancer	3/92	0.0011621548884364	0.0158827834752985	0	0	15.9438202247191	107.7400356853426	CDK4;COL4A4;TP53	KEGG_2021_Human
KEGG_2021_Human	Regulation of actin cytoskeleton	4/218	0.0014417242883101	0.017733208746215	0	0	8.999772053795304	58.8757479288553	DIAPH3;LPAR4;PPP1R12B;EGFR	KEGG_2021_Human
Reactome_2022	RUNX3 Regulates CDKN1A Transcription R-HSA-8941855	2/7	0.00010320828106086916	0.0320390978026848	0	0	185.5813953488372	1703.4073603041809	RUNX3;TP53	Reactome_2022
Reactome_2022	Signal Transduction R-HSA-162582	15/2465	0.0002021356089885083	0.0320390978026848	0	0	3.5724489795918366	30.38929358304174	GPR35;TAAR5;LPAR4;RUNX3;TANK;EGFR;DIAPH3;CDK4;COL4A4;IL2RB;FLOT2;RBBP6;TAS2R1;PPP1R12B;TP53	Reactome_2022
Reactome_2022	Regulated Necrosis R-HSA-5218859	3/57	0.000286063373238258	0.0320390978026848	0	0	26.324074074074076	214.7859435414333	FLOT2;TP53;TANK	Reactome_2022
KEGG_2021_Human	Measles	3/139	0.0037659727405836	0.04211042246289	0	0	10.409138655462185	58.1012001872869	CDK4;IL2RB;TP53	KEGG_2021_Human
KEGG_2021_Human	Breast cancer	3/147	0.0044042989584695	0.0451440643243133	0	0	9.82688492063492	53.31256233173893	CDK4;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Cushing syndrome	3/155	0.0051045975383244	0.0464724903509593	0	0	9.30592105263158	49.1130561335911	CDK4;EGFR;CACNA1G	KEGG_2021_Human
KEGG_2021_Human	Hepatitis C	3/157	0.0052895517472636	0.0464724903509593	0	0	9.184137291280148	48.143447643155234	CDK4;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Hepatocellular carcinoma	3/168	0.0063789516458222	0.0494767320295657	0	0	8.567099567099566	43.30455950707599	CDK4;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Human papillomavirus infection	4/331	0.0064359976623825	0.0494767320295657	0	0	5.8560453494443205	29.54871713331121	CDK4;COL4A4;TP53;EGFR	KEGG_2021_Human
