Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
Reactome_2022	Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090	12/57	8.800783279521584e-08	8.642369180490195e-05	0	0	8.87101947308133	144.11716315085482	COL15A1;COL3A1;COL27A1;COL4A2;COL5A1;COL11A1;PXDN;COL5A2;LOXL4;TLL2;TLL1;MMP9	Reactome_2022
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	25/291	2.19707441790095e-06	0.0008120270652038091	0	0	3.161462531548555	41.18874752317117	FBN2;COL15A1;LAMC3;COL11A1;ITGA2B;PDGFA;LOXL4;LAMC1;NID1;LTBP1;ADAMTS16;COL27A1;MUSK;COL25A1;MMP9;MMP10;COL3A1;VCAN;COL4A2;COL5A1;PXDN;ADAM12;COL5A2;TLL2;TLL1	Reactome_2022
Reactome_2022	Collagen Formation R-HSA-1474290	13/90	2.48073441508292e-06	0.0008120270652038091	0	0	5.616760176140555	72.49527593090238	COL15A1;COL27A1;COL25A1;COL11A1;LOXL4;MMP9;COL3A1;COL4A2;COL5A1;PXDN;COL5A2;TLL2;TLL1	Reactome_2022
Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	10/67	2.6749025747435435e-05	0.0065668858209953	0	0	5.812605142994473	61.20099224269232	COL15A1;COL3A1;COL27A1;COL4A2;COL5A1;COL25A1;COL11A1;COL5A2;TLL2;TLL1	Reactome_2022
Reactome_2022	Collagen Chain Trimerization R-HSA-8948216	8/44	3.982095925494752e-05	0.0078208363976716	0	0	7.345468335229428	74.41780037156397	COL15A1;COL3A1;COL27A1;COL4A2;COL5A1;COL25A1;COL11A1;COL5A2	Reactome_2022
KEGG_2021_Human	Protein digestion and absorption	12/103	5.499924729258719e-05	0.0094338499903717	0	0	4.376345304180356	42.92403088099727	SLC6A19;COL15A1;COL3A1;COL27A1;COL4A2;COL5A1;COL25A1;MEP1A;COL11A1;COL5A2;ATP1B4;ATP1A3	KEGG_2021_Human
KEGG_2021_Human	Thyroid hormone synthesis	10/75	7.229003824039687e-05	0.0094338499903717	0	0	5.095100105374078	48.58088389806342	DUOX1;TPO;TG;GNAQ;CREB3L2;ATP1B4;ATP1A3;PLCB1;ADCY6;ADCY5	KEGG_2021_Human
Reactome_2022	Sensory Perception R-HSA-9709957	36/616	9.53161792936112e-05	0.0156000813443877	0	0	2.0941045606229145	19.387871266741232	OR2C3;RIPOR2;OR2G3;OR6K2;OR2G2;OR5K3;OR2M7;OR2K2;OR2T34;PLB1;OR2T10;OR51Q1;OR2W3;SCN9A;RDH16;LRAT;GPC5;TAS1R1;APOB;OR4D6;OR4D5;SPTBN1;TRPM4;OR4B1;OR8J1;OR14A16;OR1J4;ABCA4;OR2L3;OR2T8;OR1N2;OR52K1;OR2B11;OR6C1;OR4A15;OR13C4	Reactome_2022
Reactome_2022	Crosslinking Of Collagen Fibrils R-HSA-2243919	4/10	0.00014023945739700304	0.0173308328982816	0	0	21.92090395480226	194.485749398144	PXDN;LOXL4;TLL2;TLL1	Reactome_2022
Reactome_2022	Metabolism Of Amine-Derived Hormones R-HSA-209776	5/18	0.00014118804805117398	0.0173308328982816	0	0	12.663575812981586	112.26789146269374	TPH2;DUOX1;DDC;TPO;DIO2	Reactome_2022
Reactome_2022	Expression And Translocation Of Olfactory Receptors R-HSA-9752946	25/393	0.00031745138282021206	0.034637473103272	0	0	2.2730094750515777	18.30951382020443	OR2C3;OR2G3;OR5K3;OR6K2;OR2G2;OR2M7;OR2K2;OR2T34;OR2T10;OR2W3;OR51Q1;OR4D6;OR4D5;OR4B1;OR8J1;OR14A16;OR1J4;OR2L3;OR2T8;OR1N2;OR52K1;OR2B11;OR6C1;OR4A15;OR13C4	Reactome_2022
Reactome_2022	Olfactory Signaling Pathway R-HSA-381753	25/401	0.000428105258269102	0.0420399363620258	0	0	2.223712747260965	17.2474306387936	OR2C3;OR2G3;OR5K3;OR6K2;OR2G2;OR2M7;OR2K2;OR2T34;OR2T10;OR2W3;OR51Q1;OR4D6;OR4D5;OR4B1;OR8J1;OR14A16;OR1J4;OR2L3;OR2T8;OR1N2;OR52K1;OR2B11;OR6C1;OR4A15;OR13C4	Reactome_2022
KEGG_2021_Human	Aldosterone synthesis and secretion	10/98	0.0006645981842069456	0.044323482415088	0	0	3.758950809464508	27.501716810594395	GNAQ;CAMK4;CREB3L2;ATP1B4;ATP1A3;ATP2B3;PRKD1;PLCB1;ADCY6;ADCY5	KEGG_2021_Human
KEGG_2021_Human	Olfactory transduction	26/440	0.0007383917750156393	0.044323482415088	0	0	2.099884330135402	15.142341529348371	OR2C3;OR2G3;OR5K3;OR6K2;OR2G2;OR2M7;OR2K2;OR2T34;OR2T10;OR2W3;OR51Q1;OR52B4;OR4D6;OR4D5;OR4B1;OR8J1;OR14A16;OR1J4;OR2L3;OR2T8;OR1N2;OR52K1;OR2B11;OR6C1;OR4A15;OR13C4	KEGG_2021_Human
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	7/53	0.0009270761241491768	0.044323482415088	0	0	5.018887489815569	35.049274695349155	GNAQ;TRPV5;ATP1B4;ATP1A3;ATP2B3;PLCB1;ADCY6	KEGG_2021_Human
KEGG_2021_Human	Insulin secretion	9/86	0.0010189306302319	0.044323482415088	0	0	3.861938061938062	26.60489750083357	RIMS2;GNAQ;CREB3L2;ATP1B4;ATP1A3;PLCB1;ADCY6;ADCY5;TRPM4	KEGG_2021_Human
