Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	16/67	8.14700303994538e-09	7.551830876903187e-06	0	0	7.503137254901961	139.7505510727736	COL16A1;COL24A1;COL22A1;COL12A1;COL19A1;ADAMTS14;COL3A1;COL2A1;COL5A1;COL6A2;COL5A2;COL8A2;COL20A1;COL4A5;TLL1;COLGALT1	Reactome_2022
Reactome_2022	Collagen Chain Trimerization R-HSA-8948216	13/44	1.2681496014950776e-08	7.551830876903187e-06	0	0	10.00237014421725	181.87431574770332	COL16A1;COL24A1;COL22A1;COL12A1;COL19A1;COL3A1;COL2A1;COL5A1;COL6A2;COL5A2;COL20A1;COL8A2;COL4A5	Reactome_2022
Reactome_2022	Collagen Formation R-HSA-1474290	18/90	1.9447786857885796e-08	7.72077138258066e-06	0	0	5.987468671679198	106.31069494948348	COL16A1;DST;COL24A1;COL22A1;COL12A1;COL19A1;ADAMTS14;COL3A1;COL2A1;COL5A1;COL6A2;COL5A2;COL8A2;COL20A1;COL4A5;TLL1;COLGALT1;PLEC	Reactome_2022
KEGG_2021_Human	Protein digestion and absorption	18/103	1.7121336490577117e-07	4.725488871399285e-05	0	0	5.06828836797877	78.96573358790306	COL16A1;COL24A1;MME;COL22A1;COL12A1;ATP1A1;SLC8A1;COL19A1;SLC8A3;SLC9A3;COL3A1;COL2A1;COL5A1;COL6A2;COL5A2;COL8A2;COL20A1;COL4A5	KEGG_2021_Human
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	31/291	1.127530376133032e-06	0.0003357221694936102	0	0	2.874296913277805	39.36487826056232	LAMA5;TNXB;COL16A1;LAMA1;COL12A1;LTBP1;COL19A1;ADAMTS14;CAPN6;TNN;SPOCK3;ITGAX;CTSG;DMD;ERC2;COLGALT1;COL24A1;DST;COL22A1;COL3A1;COL2A1;COL5A1;ITGA10;COL6A2;COL5A2;COL8A2;COL20A1;COL4A5;ITGA7;TLL1;PLEC	Reactome_2022
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	13/77	1.2937696612606524e-05	0.0017854021325397	0	0	4.8365504358655045	54.43714189890644	RYR2;TCF7L1;LAMA1;CACNA1D;SLC8A1;SLC8A3;CACNB2;ITGA10;ITGA7;DMD;CTNNA2;EMD;DSC2	KEGG_2021_Human
KEGG_2021_Human	Olfactory transduction	37/440	2.800825950771429e-05	0.0025767598747097	0	0	2.2134918789438647	23.204059956360872	OR51F1;OR10J3;CAMK2D;OR8K1;OR2G3;OR13J1;PDE1A;OR4K2;OR9Q2;OR4K17;OR2T34;SLC8A1;OR4S2;OR5M11;OR56B1;OR4D6;OR10K1;OR8B12;OR14C36;OR2T29;OR11G2;OR5L1;OR51I1;OR5T3;OR2T6;SLC8A3;OR2T4;OR10Z1;OR2T1;OR9A4;OR4A5;OR4C6;OR13A1;OR4C16;OR4C15;OR9G1;OR4A16	KEGG_2021_Human
Reactome_2022	Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090	11/57	1.6136131885176255e-05	0.0038436266150489	0	0	5.685066162570888	62.73157595256851	COL3A1;COL2A1;DST;COL24A1;COL5A1;COL6A2;COL5A2;COL8A2;COL4A5;TLL1;PLEC	Reactome_2022
Reactome_2022	Sensory Perception R-HSA-9709957	47/616	3.0284335932692816e-05	0.0060114406826395	0	0	1.9995040691469304	20.804599789092038	OR51F1;RDH8;OR8K1;OR2G3;OR13J1;OR4K2;USH1C;PCDH15;OR9Q2;CACNA1D;OR4K17;LRP2;OR2T34;GRM1;OR4S2;OR5M11;FNTA;OR56B1;XIRP2;GPC4;APOB;OR4D6;TAS1R3;OR10K1;OR8B12;OR14C36;OR11G2;OR5L1;OR51I1;OR5T3;OR2T6;OR2T4;OR10Z1;CACNB2;OR2T1;OR9A4;NMT1;RIMBP2;GNB3;OR4A5;OR4C6;OR13A1;OR4C16;OR4C15;PNLIP;LRP12;OR4A16	Reactome_2022
KEGG_2021_Human	Dilated cardiomyopathy	13/96	0.0001394350876142256	0.0096210210453815	0	0	3.72568230581104	33.07627736621174	RYR2;LAMA1;CACNA1D;SLC8A1;TTN;SLC8A3;CACNB2;ITGA10;GNAS;ITGA7;DMD;EMD;MYH6	KEGG_2021_Human
KEGG_2021_Human	Hypertrophic cardiomyopathy	12/90	0.0002889019875435953	0.0159473897124064	0	0	3.6559510141599696	29.79389154058945	SLC8A3;RYR2;CACNB2;LAMA1;ITGA10;ITGA7;CACNA1D;DMD;EMD;SLC8A1;MYH6;TTN	KEGG_2021_Human
KEGG_2021_Human	ECM-receptor interaction	11/88	0.0008894853221385065	0.0409163248183713	0	0	3.3907719609582965	23.81972392559504	LAMA5;COL2A1;TNXB;TNN;LAMA1;COL6A2;ITGA10;COL4A5;ITGA7;GP1BA;FREM1	KEGG_2021_Human
