Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
KEGG_2021_Human	Glioma	5/75	1.019689090541786e-07	1.5805180903397682e-05	0	0	54.667582417582416	880.0714265939934	CAMK2D;PIK3CA;CDKN2A;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Melanoma	4/72	4.512632049414161e-06	0.0002171286557832098	0	0	43.35729847494554	533.6689435008897	PIK3CA;CDKN2A;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Non-small cell lung cancer	4/72	4.512632049414161e-06	0.0002171286557832098	0	0	43.35729847494554	533.6689435008897	PIK3CA;CDKN2A;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Pancreatic cancer	4/76	5.603320149244124e-06	0.0002171286557832098	0	0	40.940329218107	495.0566532167629	PIK3CA;CDKN2A;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Bladder cancer	3/41	3.453510675600104e-05	0.001070588309436	0	0	56.19642857142857	577.3359288338836	CDKN2A;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Endometrial cancer	3/58	9.819761440815269e-05	0.0025367717055439	0	0	38.79350649350649	358.00698556985964	PIK3CA;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Hepatocellular carcinoma	4/168	0.00012661528339860654	0.0028036241323977	0	0	17.890695573622402	160.55749502421065	PIK3CA;CDKN2A;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Long-term potentiation	3/67	0.000151023440441901	0.0029260791585618	0	0	33.32310267857143	293.1791732097537	CAMK2D;GRM5;GRIN2A	KEGG_2021_Human
KEGG_2021_Human	Central carbon metabolism in cancer	3/70	0.0001720293598699515	0.0029627278644269	0	0	31.826226012793175	275.86480670614424	PIK3CA;TP53;EGFR	KEGG_2021_Human
KEGG_2021_Human	Chronic myeloid leukemia	3/76	0.000219544191344744	0.0034029349658435	0	0	29.201565557729943	245.9927331283584	PIK3CA;CDKN2A;TP53	KEGG_2021_Human
