Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
Reactome_2022	Defective CHST14 Causes EDS, Musculocontractural Type R-HSA-3595174	3/8	9.12993480542243e-06	0.001153415097085	0	0	110.46666666666668	1281.849898050861	VCAN;BGN;DCN	Reactome_2022
Reactome_2022	Defective CHST3 Causes SEDCJD R-HSA-3595172	3/8	9.12993480542243e-06	0.001153415097085	0	0	110.46666666666668	1281.849898050861	VCAN;BGN;DCN	Reactome_2022
Reactome_2022	Defective CHSY1 Causes TPBS R-HSA-3595177	3/8	9.12993480542243e-06	0.001153415097085	0	0	110.46666666666668	1281.849898050861	VCAN;BGN;DCN	Reactome_2022
Reactome_2022	Dermatan Sulfate Biosynthesis R-HSA-2022923	3/11	2.6575876727635107e-05	0.0025180643199434	0	0	69.03125	727.2791929902272	VCAN;BGN;DCN	Reactome_2022
Reactome_2022	CS/DS Degradation R-HSA-2024101	3/14	5.792034580725333e-05	0.0043903622121898	0	0	50.196969696969695	489.7438153664009	VCAN;BGN;DCN	Reactome_2022
Reactome_2022	Chondroitin Sulfate Biosynthesis R-HSA-2022870	3/20	0.0001770499234811784	0.0074557689999296	0	0	32.47058823529412	280.5159708235259	VCAN;BGN;DCN	Reactome_2022
Reactome_2022	Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332	3/20	0.0001770499234811784	0.0074557689999296	0	0	32.47058823529412	280.5159708235259	VCAN;BGN;DCN	Reactome_2022
Reactome_2022	Defective B3GAT3 Causes JDSSDHD R-HSA-3560801	3/20	0.0001770499234811784	0.0074557689999296	0	0	32.47058823529412	280.5159708235259	VCAN;BGN;DCN	Reactome_2022
Reactome_2022	Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783	3/20	0.0001770499234811784	0.0074557689999296	0	0	32.47058823529412	280.5159708235259	VCAN;BGN;DCN	Reactome_2022
Reactome_2022	GAG Synthesis Requires Tetrasaccharide Linker Sequence R-HSA-1971475	3/26	0.0003941294331791928	0.0149375055174914	0	0	23.99275362318841	188.07514548358932	VCAN;BGN;DCN	Reactome_2022
Reactome_2022	GLI Proteins Bind Promoters Of Hh Responsive Genes To Promote Transcription R-HSA-5635851	2/7	0.0006294873713005908	0.0216887012475385	0	0	72.96880733944954	537.8242391569773	PTCH1;GLI1	Reactome_2022
Reactome_2022	Diseases Associated With Glycosaminoglycan Metabolism R-HSA-3560782	3/40	0.0014155321394573	0.044707223404527	0	0	14.903903903903904	97.77333183421013	VCAN;BGN;DCN	Reactome_2022
