Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
KEGG_2021_Human	ECM-receptor interaction	15/88	3.828397288642028e-07	0.00010528092543765576	0	0	5.750134593527547	84.96197274436106	ITGA4;LAMA2;ITGA3;ITGB3;HMMR;NPNT;COL1A1;RELN;SV2C;COL4A2;TNN;COL4A6;ITGA8;TNR;COL6A5	KEGG_2021_Human
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	30/291	1.4489974835525376e-07	0.00014518954785196428	0	0	3.2561918445539133	51.27598146543156	FBN2;COL13A1;LAMA2;ITGB3;ADAMTS4;NCSTN;ADAMTS3;TNN;CAPN2;TNR;CTSG;DMD;ERC2;TGFB2;COL24A1;DST;ITGA4;ITGA3;MMP2;P3H1;COL1A1;COL3A1;VCAN;MMP16;COL4A2;DMTF1;COL4A6;ITGA8;TLL2;COL6A5	Reactome_2022
Reactome_2022	Interaction Between L1 And Ankyrins R-HSA-445095	9/29	4.0949650048029147e-07	0.000205157746740626	0	0	12.518181818181818	184.121642811878	SPTA1;KCNQ2;NRCAM;ANK2;SCN5A;L1CAM;SPTAN1;ANK1;SPTB	Reactome_2022
Reactome_2022	Sensory Perception R-HSA-9709957	45/616	3.0897266701205127e-06	0.0010319687078202	0	0	2.246359427104575	28.5005233300627	OR11L1;RIPOR2;OR52J3;OR5K3;OR6K2;OR2G2;OR10H5;OR2M2;OR4K17;LRP2;HSD17B6;OR10R2;ADCY8;OR52N5;OR2T12;GRM1;OR5M10;OR1S2;PCLO;GRM4;OR2W3;GRK4;RDH16;GPC3;OR4A47;XIRP2;GPC2;OR5AN1;APOB;OR4D6;SPTAN1;OR8H3;OR6F1;OR10K1;OR51G1;OR2F2;OR5J2;OR4L1;OR10Z1;OR51V1;OR2L13;OR2Z1;OR4C6;OR5AK2;OR4C13	Reactome_2022
KEGG_2021_Human	Olfactory transduction	34/440	1.5815330652854303e-05	0.0021746079647674	0	0	2.368396212501106	26.181508863198253	OR11L1;OR10J3;OR52J3;PDE1C;OR5K3;OR6K2;OR2G2;OR10H5;OR2M2;OR4K17;OR10R2;OR52N5;OR2T12;OR5M10;OR1S2;OR2W3;OR4A47;OR5AN1;OR4D6;PRKG1;OR8H3;OR6F1;OR10K1;OR51G1;OR2F2;OR5J2;OR4L1;OR10Z1;OR51V1;OR2L13;OR2Z1;OR4C6;OR5AK2;OR4C13	KEGG_2021_Human
Reactome_2022	Olfactory Signaling Pathway R-HSA-381753	32/401	1.4772733886108378e-05	0.0037005698384701	0	0	2.45005864984023	27.25133443041275	OR11L1;OR52J3;OR5K3;OR6K2;OR2G2;OR10H5;OR2M2;OR4K17;OR10R2;ADCY8;OR52N5;OR2T12;OR5M10;OR1S2;OR2W3;OR4A47;OR5AN1;OR4D6;OR8H3;OR6F1;OR10K1;OR51G1;OR2F2;OR5J2;OR4L1;OR10Z1;OR51V1;OR2L13;OR2Z1;OR4C6;OR5AK2;OR4C13	Reactome_2022
Reactome_2022	Expression And Translocation Of Olfactory Receptors R-HSA-9752946	31/393	2.5060636290253028e-05	0.0043924488979119	0	0	2.4166783311788294	25.60280310350388	OR11L1;OR52J3;OR5K3;OR6K2;OR2G2;OR10H5;OR2M2;OR4K17;OR10R2;OR52N5;OR2T12;OR5M10;OR1S2;OR2W3;OR4A47;OR5AN1;OR4D6;OR8H3;OR6F1;OR10K1;OR51G1;OR2F2;OR5J2;OR4L1;OR10Z1;OR51V1;OR2L13;OR2Z1;OR4C6;OR5AK2;OR4C13	Reactome_2022
Reactome_2022	Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995	11/69	2.630208920905354e-05	0.0043924488979119	0	0	5.28070262987175	55.689562171050966	ADAMTS4;SBSPON;NOTCH2;ADAMTS3;MUC16;MUC17;ADAMTSL3;ADAMTS12;MUC5B;ADAMTS6;ADAMTS7	Reactome_2022
Reactome_2022	Developmental Biology R-HSA-1266738	63/1073	4.399192210926462e-05	0.0062971294219261	0	0	1.7851903500209176	17.908145081944323	KRTAP24-1;ITGB3;HNF4G;TCHH;CTCF;CASP14;CHL1;DPYSL3;HOXA2;NRCAM;PLXNC1;SCN5A;EPHB1;SPTAN1;KRTAP9-4;ARHGEF12;MMP2;KRT35;ANK2;SPTB;ANK1;MED6;KRTAP19-7;KRT72;COL4A2;THRAP3;KCNQ2;PKP2;DSG1;COL6A5;ZFPM2;DSCAML1;DSC3;FLG;LAMA2;KMT2C;LEF1;TMPRSS4;CACNA1C;EVPL;CACNA1H;SPTA1;NCSTN;RELN;POLR2A;RPL14;PLXNA1;MYH11;TBL1X;CACNA1S;NKX6-1;SRGAP1;LGI1;PKLR;KRTAP6-3;L1CAM;GRIN2B;FLI1;ACVR2A;NELL2;CNOT6;KIF4B;FGF10	Reactome_2022
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	11/77	7.47382323006175e-05	0.0068510046275566	0	0	4.638687891944042	44.07458014539146	ITGA4;LAMA2;ITGA3;ITGB3;CACNA2D1;LEF1;ITGA8;PKP2;DMD;CACNA1C;CACNA1S	KEGG_2021_Human
