Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
Reactome_2022	Beta Oxidation Of hexanoyl-CoA To butanoyl-CoA R-HSA-77350	1/5	0.0012494733811348	0.0042477894945919	0	0	1249.4375	8352.531058286915	HADHA	Reactome_2022
Reactome_2022	Beta Oxidation Of lauroyl-CoA To decanoyl-CoA-CoA R-HSA-77310	1/5	0.0012494733811348	0.0042477894945919	0	0	1249.4375	8352.531058286915	HADHA	Reactome_2022
Reactome_2022	Beta Oxidation Of octanoyl-CoA To hexanoyl-CoA R-HSA-77348	1/5	0.0012494733811348	0.0042477894945919	0	0	1249.4375	8352.531058286915	HADHA	Reactome_2022
Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation Of Unsaturated Fatty Acids R-HSA-77288	1/6	0.0014992198216206	0.0042477894945919	0	0	999.5	6499.559019889724	HADHA	Reactome_2022
Reactome_2022	Acyl Chain Remodeling Of CL R-HSA-1482798	1/6	0.0014992198216206	0.0042477894945919	0	0	999.5	6499.559019889724	HADHA	Reactome_2022
Reactome_2022	Beta Oxidation Of decanoyl-CoA To octanoyl-CoA-CoA R-HSA-77346	1/6	0.0014992198216206	0.0042477894945919	0	0	999.5	6499.559019889724	HADHA	Reactome_2022
Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	1/11	0.0027472053583369	0.0066717844416753	0	0	499.625	2946.374119506432	HADHA	Reactome_2022
Reactome_2022	Transcriptional Regulation Of Testis Differentiation R-HSA-9690406	1/13	0.0032460508750897	0.0068978581095657	0	0	416.3125	2385.6022367218384	ZFPM2	Reactome_2022
KEGG_2021_Human	Fatty acid elongation	1/27	0.0067323898885916	0.0164224676566271	0	0	192.0096153846154	960.2065018708712	HADHA	KEGG_2021_Human
KEGG_2021_Human	Butanoate metabolism	1/28	0.0069810406342333	0.0164224676566271	0	0	184.88888888888889	917.8914803082984	HADHA	KEGG_2021_Human
KEGG_2021_Human	beta-Alanine metabolism	1/30	0.0074781928285412	0.0164224676566271	0	0	172.1206896551724	842.6622961465415	HADHA	KEGG_2021_Human
KEGG_2021_Human	Base excision repair	1/33	0.0082235479691264	0.0164224676566271	0	0	155.9609375	748.7300222782447	PARP3	KEGG_2021_Human
KEGG_2021_Human	Propanoate metabolism	1/34	0.0084719002014878	0.0164224676566271	0	0	151.22727272727272	721.5053863184621	HADHA	KEGG_2021_Human
KEGG_2021_Human	Tryptophan metabolism	1/42	0.0104569283345458	0.0164224676566271	0	0	121.67073170731707	554.8782187239776	HADHA	KEGG_2021_Human
KEGG_2021_Human	Fatty acid degradation	1/43	0.0107048332367716	0.0164224676566271	0	0	118.76785714285714	538.8568862241955	HADHA	KEGG_2021_Human
KEGG_2021_Human	Valine, leucine and isoleucine degradation	1/48	0.0119436128411833	0.0164224676566271	0	0	106.1063829787234	469.7922320558719	HADHA	KEGG_2021_Human
Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289	1/36	0.0089684554827598	0.0169404159118798	0	0	142.57142857142858	672.0876744444516	HADHA	Reactome_2022
KEGG_2021_Human	Lysine degradation	1/63	0.0156525100040084	0.0191308455604547	0	0	80.375	334.1288407937727	HADHA	KEGG_2021_Human
KEGG_2021_Human	Apoptosis	1/142	0.0350027168516253	0.0385029885367878	0	0	35.202127659574465	118.00913440145813	PARP3	KEGG_2021_Human
