Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
KEGG_2021_Human	Phospholipase D signaling pathway	20/148	7.022835141235963e-08	1.9874623449697775e-05	0	0	4.775188791732909	78.65458779972748	PDGFRB;PDGFRA;MAP2K2;AVPR1B;SYK;DGKB;PLA2G4A;ADCY2;PIK3CB;PIK3CG;DNM1;AGPAT3;ADCY5;ADCY9;PLCB4;PIK3CA;GRM8;AGTR1;PLCG1;PLCB1	KEGG_2021_Human
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	30/291	2.5969783096016886e-08	2.726827225081773e-05	0	0	3.5448350138339557	61.91526581609066	FBN2;FBN3;SPARC;LAMA2;LAMA1;LRP4;PLOD2;FBLN1;LAMC1;HAPLN1;ADAMTS16;ADAMTS2;CAPN9;TNR;DMD;CTSD;ADAMTS9;MMP1;COL22A1;COL3A1;COL2A1;ITGAD;OPTC;COL4A1;COL4A4;COL5A2;COL9A1;COL6A3;ADAM8;PLEC	Reactome_2022
KEGG_2021_Human	PI3K-Akt signaling pathway	29/354	5.213361247161008e-06	0.0006771948093759559	0	0	2.7382332506203477	33.30865173045302	IFNA4;IFNA7;LAMA2;LAMA1;FLT4;LAMC1;PIK3CB;PIK3CG;MYB;NTF3;TNR;PCK2;PDGFRB;PDGFRA;ANGPT4;MAP2K2;ANGPT2;SYK;RBL2;NR4A1;COL2A1;PIK3CA;COL4A1;COL4A4;COL9A1;MDM2;COL6A3;TP53;EPHA2	KEGG_2021_Human
KEGG_2021_Human	Growth hormone synthesis, secretion and action	15/119	7.231717135175627e-06	0.0006771948093759559	0	0	4.378564062120844	51.82921188723586	MAP2K2;STAT3;IRS4;ITPR2;ADCY2;PIK3CB;GNAI1;ADCY5;ADCY10;ADCY9;PLCB4;PIK3CA;PLCG1;PLCB1;MAP2K6	KEGG_2021_Human
KEGG_2021_Human	Pathways in cancer	37/531	1.1853537083995237e-05	0.0006771948093759559	0	0	2.307788230001852	26.176974759086885	RB1;ALK;IFNA4;IFNA7;LAMA2;LAMA1;FLT4;ADCY2;PIK3CB;LAMC1;GLI1;BRCA2;DLL1;GNAI1;ADCY5;EDNRB;TPR;PLCG1;PDGFRB;PDGFRA;GSTM2;MAP2K2;ARHGEF12;MMP1;STAT3;ADCY9;PLCB4;CXCL12;PIK3CA;APC;COL4A1;COL4A4;AGTR1;MDM2;PLCB1;TP53;BIRC3	KEGG_2021_Human
KEGG_2021_Human	Platelet activation	15/124	1.2003289329076915e-05	0.0006771948093759559	0	0	4.176627210372471	47.32256389127816	ARHGEF12;SYK;ITPR2;PLA2G4A;ADCY2;PIK3CB;MYLK3;PIK3CG;GNAI1;ADCY5;COL3A1;ADCY9;PLCB4;PIK3CA;PLCB1	KEGG_2021_Human
KEGG_2021_Human	Human cytomegalovirus infection	21/225	1.5020898468028172e-05	0.0006771948093759559	0	0	3.1385584488572498	34.85704385410739	RB1;IFNA4;PDGFRA;IFNA7;MAP2K2;ARHGEF12;STAT3;HLA-B;ITPR2;ADCY2;PIK3CB;GNAI1;ADCY5;ADCY9;PLCB4;CXCL12;PIK3CA;MDM2;PLCB1;TP53;MAP2K6	KEGG_2021_Human
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	13/98	1.6750401645341664e-05	0.0006771948093759559	0	0	4.632963374028857	50.94910741286845	TRPA1;ITPR2;PLA2G4A;ADCY2;PIK3CB;ADCY5;ADCY9;PLCB4;PIK3CA;PLCG1;TRPM8;PLCB1;MAP2K6	KEGG_2021_Human
KEGG_2021_Human	Gap junction	12/88	2.656476074001976e-05	0.0009397284111781988	0	0	4.777741055936545	50.33792145717011	PDGFRB;TJP1;PDGFRA;MAP2K2;ADCY9;PLCB4;ITPR2;ADCY2;PLCB1;TUBB4A;GNAI1;ADCY5	KEGG_2021_Human
KEGG_2021_Human	Rap1 signaling pathway	19/210	5.7885744297903264e-05	0.0018201850707007	0	0	3.0253469625197376	29.518429560901428	PDGFRB;PDGFRA;ANGPT4;MAP2K2;ANGPT2;FLT4;CTNND1;ADCY2;PIK3CB;GNAI1;ADCY5;ADCY9;PLCB4;PIK3CA;PLCG1;PLCB1;SKAP1;EPHA2;MAP2K6	KEGG_2021_Human
