Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
Reactome_2022	L1CAM Interactions R-HSA-373760	12/99	3.7630375293538336e-05	0.0297392206069024	0	0	4.570414621162832	46.56200837490571	SPTA1;NRP2;SCN11A;CHL1;KIF4A;NCAN;MSN;ANK2;SCN4A;LAMB1;LAMC1;ANK1	Reactome_2022
Reactome_2022	Axon Guidance R-HSA-422475	32/519	8.987939850054049e-05	0.0297392206069024	0	0	2.207942928211656	20.57149656060929	NRP2;PSMD12;NCAN;CACNA1C;LAMC1;CACNA1G;SPTA1;RELN;MAPK7;SCN11A;FLRT3;CHL1;ZSWIM8;CACNA1S;EPHB1;EPHA5;ACTR2;NCBP1;MSN;FRS2;ANK2;LAMB1;ANK1;PTK2;EFNA1;PTPRC;KIF4A;MYH9;PKN2;COL9A3;SCN4A;ARHGEF7	Reactome_2022
Reactome_2022	Nervous System Development R-HSA-9675108	33/545	9.876130163641737e-05	0.0297392206069024	0	0	2.166748915702847	19.98350211332308	NRP2;PSMD12;NCAN;CACNA1C;LAMC1;CACNA1G;SPTA1;RELN;MAPK7;SCN11A;FLRT3;CHL1;ZSWIM8;CACNA1S;EPHB1;EPHA5;ACTR2;ADGRV1;NCBP1;MSN;FRS2;ANK2;LAMB1;ANK1;PTK2;EFNA1;PTPRC;KIF4A;MYH9;PKN2;COL9A3;SCN4A;ARHGEF7	Reactome_2022
Reactome_2022	Signaling By Rho GTPases R-HSA-194315	37/644	0.00011180158122895648	0.0297392206069024	0	0	2.0534800092115284	18.68417280574729	DDX4;DOCK3;ABCD3;DOCK8;FAF2;PPP1CB;PREX1;STK10;KNTC1;PLEKHG3;ACTR2;DYNC1H1;CPSF7;ATP6AP1;FNBP1;USP9X;MCF2;NCOA3;H2BC3;CYBB;FRS2;CDC25C;PTK2;LETM1;COPS4;DYNC1LI1;CENPF;ARHGAP31;FMNL1;TAOK3;PEAK1;MYH9;PKN2;GOPC;TAX1BP3;ARHGEF7;DOCK2	Reactome_2022
Reactome_2022	Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	37/660	0.00018225516410464544	0.0387838989214685	0	0	1.9990392194089184	17.211933284687756	DDX4;DOCK3;ABCD3;DOCK8;FAF2;PPP1CB;PREX1;STK10;KNTC1;PLEKHG3;ACTR2;DYNC1H1;CPSF7;ATP6AP1;FNBP1;USP9X;MCF2;NCOA3;H2BC3;CYBB;FRS2;CDC25C;PTK2;LETM1;COPS4;DYNC1LI1;CENPF;ARHGAP31;FMNL1;TAOK3;PEAK1;MYH9;PKN2;GOPC;TAX1BP3;ARHGEF7;DOCK2	Reactome_2022
