Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
KEGG_2021_Human	ABC transporters	9/45	3.180709852447772e-06	0.0008047195926692862	0	0	8.937384898710865	113.13304807438978	ABCD4;ABCC3;ABCA2;ABCA10;ABCA5;ABCB4;ABCC9;ABCA12;ABCB11	KEGG_2021_Human
Reactome_2022	Cell-Cell Communication R-HSA-1500931	14/120	5.779450127200269e-06	0.004964547659265	0	0	4.748334151644806	57.27061743062647	PATJ;ACTN1;PIK3R1;CDH9;SIRPB1;SDK1;CDH4;PARD6B;PIK3CA;CDH10;CDH11;CDH18;ARHGEF6;PLEC	Reactome_2022
KEGG_2021_Human	Calcium signaling pathway	19/240	4.084923376913927e-05	0.0051674280717961	0	0	3.101313320825516	31.340701655924533	RYR1;RYR2;OXTR;AVPR1B;PDE1A;PTGER3;CACNA1B;ADCY1;ADCY8;CACNA1F;CACNA1E;TRHR;P2RX7;CYSLTR1;AGTR1;PLCG2;HRC;PLCE1;PLCB2	KEGG_2021_Human
KEGG_2021_Human	Amoebiasis	11/102	0.00011815503159144804	0.0080661741211859	0	0	4.325059413783998	39.11373089924765	RAB5C;PIK3CA;COL4A1;ACTN1;LAMB4;CD1E;PIK3R1;LAMC1;ADCY1;PLCB2;SERPINB6	KEGG_2021_Human
KEGG_2021_Human	Insulin secretion	10/86	0.00012752844460373107	0.0080661741211859	0	0	4.702854923286075	42.17130486523792	RYR2;ADCYAP1;PCLO;KCNMB2;ADCY1;KCNN3;ADCY8;CACNA1F;PLCB2;RAPGEF4	KEGG_2021_Human
Reactome_2022	Cell Junction Organization R-HSA-446728	11/86	2.4121929927311243e-05	0.0102994597220838	0	0	5.2520764017252	55.84212028384196	SDK1;PATJ;CDH4;PARD6B;ACTN1;CDH10;CDH11;CDH9;CDH18;ARHGEF6;PLEC	Reactome_2022
Reactome_2022	RAC1 GTPase Cycle R-HSA-9013149	16/178	3.5970173651049435e-05	0.0102994597220838	0	0	3.5537129168969965	36.36450628978471	EGR2;TRIO;DOCK9;PRKCSH;ARHGAP29;PIK3R1;ARAP1;LEMD3;VAV2;PREX2;PIK3CA;TAOK3;MCF2L;ABL2;SOS2;ARHGEF6	Reactome_2022
KEGG_2021_Human	Phospholipase D signaling pathway	13/148	0.00023935780634779384	0.0121115050011983	0	0	3.4504088504088504	28.767959857321404	DGKE;AVPR1B;PLA2G4A;PIK3R1;ADCY1;ADCY8;DNM3;PIK3CA;AGTR1;PLCG2;PLCB2;SOS2;RAPGEF4	KEGG_2021_Human
Reactome_2022	CDC42 GTPase Cycle R-HSA-9013148	14/149	6.75942258655162e-05	0.0145158600046196	0	0	3.722731653586672	35.74562464543036	EGR2;TRIO;DOCK9;PRKCSH;ITSN1;ARHGAP29;PIK3R1;ARAP1;ARFGAP2;VAV2;PREX2;MCF2L;MAP3K11;ARHGEF6	Reactome_2022
Reactome_2022	Signaling By FLT3 Fusion Proteins R-HSA-9703465	5/18	0.000100008513076083	0.017181462546471	0	0	13.6654478976234	125.86226317215686	PIK3CA;GOLGB1;MYO18A;NOX4;PIK3R1	Reactome_2022
Reactome_2022	Sensory Perception R-HSA-9709957	33/616	0.00023706479325660327	0.0279506185522735	0	0	2.0574762787654053	17.174118805737436	OR11H1;OR2M5;OR4M1;OR2M3;GUCA1C;ADCY8;PLB1;PCLO;RDH11;APOB;OR4D6;OR5B2;OR8J1;OR10G2;OR5H1;OR4N5;OR5L2;OR6N2;CACNB2;OR10A7;OR10X1;RBP3;OR9A4;OR7A5;OR10C1;KCNQ4;OR10A2;OR4C6;PPEF1;OR4C16;PLCB2;OR4C15;OR4C3	Reactome_2022
Reactome_2022	Presynaptic Depolarization And Calcium Channel Opening R-HSA-112308	4/12	0.000238150408317579	0.0279506185522735	0	0	17.73722627737226	147.9747279001161	CACNB2;CACNA2D1;CACNA1B;CACNA1E	Reactome_2022
Reactome_2022	Cell-cell Junction Organization R-HSA-421270	8/61	0.0002603084382051084	0.0279506185522735	0	0	5.381520532741399	44.41715104632948	SDK1;PATJ;CDH4;PARD6B;CDH10;CDH11;CDH9;CDH18	Reactome_2022
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	19/291	0.0004963038366951254	0.0473694439690125	0	0	2.51313320825516	19.12072729252361	ACTN1;COL11A1;NRXN1;ITGA1;ICAM3;ITGAE;LAMC1;COL19A1;ACAN;VCAN;MMP16;COL4A1;MMP17;ITGA8;COL21A1;TNR;COL6A6;CTSB;PLEC	Reactome_2022
Reactome_2022	RHO GTPase Cycle R-HSA-9012999	25/441	0.0005904889988626576	0.0499579131138478	0	0	2.170303605313093	16.135251401156168	TRIO;DOCK9;PRKCSH;ITSN1;PIK3R1;ADD3;PREX2;STIP1;PARD6B;SAMM50;MCF2L;ABL2;EGR2;ACTN1;ARHGAP29;ARAP1;LEMD3;ARFGAP2;VAV2;OBSCN;TAOK3;PIK3CA;SOS2;MAP3K11;ARHGEF6	Reactome_2022
Reactome_2022	Role Of Phospholipids In Phagocytosis R-HSA-2029485	5/26	0.0006397404473251756	0.0499579131138478	0	0	8.456080786976582	62.18980655780877	PLPP4;PIK3CA;PRKCSH;PLCG2;PIK3R1	Reactome_2022
