Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
KEGG_2021_Human	ECM-receptor interaction	16/88	5.1558492789820665e-08	1.3972351546041398e-05	0	0	6.313802724437879	105.94907530848138	ITGA4;LAMA2;ITGA3;ITGB3;HMMR;NPNT;COL1A1;RELN;SV2C;COL4A2;TNN;COL4A1;COL4A6;ITGA8;TNR;COL6A5	KEGG_2021_Human
Reactome_2022	Interaction Between L1 And Ankyrins R-HSA-445095	10/29	2.5791215712786293e-08	2.504327045711549e-05	0	0	14.863219542267087	259.7084815341233	SPTA1;KCNQ2;NRCAM;ANK2;SCN5A;L1CAM;SPTAN1;ANK1;SPTB;SCN1A	Reactome_2022
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	30/291	1.0967889839109381e-07	4.981733437449334e-05	0	0	3.301953849621192	52.9161510155966	FBN2;COL13A1;LAMA2;NCAN;ITGB3;NRXN1;ADAMTS4;NCSTN;ADAMTS3;TNN;CAPN2;TNR;CTSG;DMD;NCAM1;TGFB2;COL24A1;DST;ITGA4;ITGA3;MMP2;COL1A1;VCAN;MMP16;COL4A2;COL4A1;COL4A6;ITGA8;TLL2;COL6A5	Reactome_2022
Reactome_2022	Sensory Perception R-HSA-9709957	48/616	1.5391555419513906e-07	4.981733437449334e-05	0	0	2.4551588601375696	38.5137375747528	OR11L1;RIPOR2;OR6K6;OR52J3;OR5K3;OR2G2;OR10H5;OR2M2;OR4K17;LRP2;HSD17B6;OR10R2;ADCY8;OR52N5;OR2T12;GRM1;OR5M10;OR1S2;PCLO;GRM4;OR2W3;GRK4;RDH16;GPC3;OR4A47;XIRP2;GPC2;APOB;OR4D6;SPTAN1;GPC6;OR8H3;OR6F1;OR10K1;OR51G1;OR14A16;OR2F2;OR5J2;OR4L1;OR10Z1;OR51V1;OR2L13;OR2Z1;OR4C6;OR5AK2;OR51A7;OR4C13;OR2A2	Reactome_2022
KEGG_2021_Human	Olfactory transduction	36/440	1.8455502121853892e-06	0.00025007205375112025	0	0	2.563813915638139	33.84935086403751	OR11L1;OR6K6;OR10J3;OR52J3;OR5K3;OR2G2;OR10H5;OR2M2;OR4K17;OR10R2;OR52N5;OR2T12;OR5M10;OR1S2;GRK3;OR2W3;OR4A47;OR4D6;PRKG1;OR8H3;OR6F1;OR10K1;OR51G1;OR14A16;OR2F2;OR5J2;OR4L1;OR10Z1;OR51V1;OR2L13;OR2Z1;OR4C6;OR5AK2;OR51A7;OR4C13;OR2A2	KEGG_2021_Human
Reactome_2022	L1CAM Interactions R-HSA-373760	15/99	1.5498442667321103e-06	0.00031429683237214445	0	0	5.062947745469869	67.72885493295189	ITGB3;NCAN;ANK2;L1CAM;ANK1;SPTB;SPTA1;KIF4B;CHL1;KCNQ2;NRCAM;NCAM1;SCN5A;SPTAN1;SCN1A	Reactome_2022
Reactome_2022	Olfactory Signaling Pathway R-HSA-381753	34/401	1.61841829233854e-06	0.00031429683237214445	0	0	2.662609105531046	35.50339289376923	OR11L1;OR6K6;OR52J3;OR5K3;OR2G2;OR10H5;OR2M2;OR4K17;OR10R2;ADCY8;OR52N5;OR2T12;OR5M10;OR1S2;OR2W3;OR4A47;OR4D6;OR8H3;OR6F1;OR10K1;OR51G1;OR14A16;OR2F2;OR5J2;OR4L1;OR10Z1;OR51V1;OR2L13;OR2Z1;OR4C6;OR5AK2;OR51A7;OR4C13;OR2A2	Reactome_2022
Reactome_2022	Diseases Of Glycosylation R-HSA-3781865	18/143	2.327173356500288e-06	0.0003766142215269632	0	0	4.09216	53.07881881968683	NOTCH2;SBSPON;ALG8;MUC16;MUC17;NCAN;ADAMTS12;MUC5B;ADAMTS4;ADAMTSL1;VCAN;ADAMTS3;ADAMTSL3;GPC3;GPC2;GPC6;ADAMTS6;ADAMTS7	Reactome_2022
Reactome_2022	Expression And Translocation Of Olfactory Receptors R-HSA-9752946	33/393	2.8373445065813782e-06	0.0003935802165557884	0	0	2.631527777777778	33.611562155720186	OR11L1;OR6K6;OR52J3;OR5K3;OR2G2;OR10H5;OR2M2;OR4K17;OR10R2;OR52N5;OR2T12;OR5M10;OR1S2;OR2W3;OR4A47;OR4D6;OR8H3;OR6F1;OR10K1;OR51G1;OR14A16;OR2F2;OR5J2;OR4L1;OR10Z1;OR51V1;OR2L13;OR2Z1;OR4C6;OR5AK2;OR51A7;OR4C13;OR2A2	Reactome_2022
Reactome_2022	NCAM Signaling For Neurite Out-Growth R-HSA-375165	11/57	3.4459998223365407e-06	0.0004182582284360976	0	0	6.753506311360449	84.94760460586384	SPTA1;COL4A2;COL4A1;NCAN;NCAM1;COL6A5;CACNA1C;CACNA1S;SPTAN1;SPTB;CACNA1H	Reactome_2022
