Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
KEGG_2021_Human	Nicotine addiction	3/40	0.00012042159724849146	0.0115604733358551	0	0	35.88288288288288	323.82549504404034	GABRA2;GABRA5;GABRA4	KEGG_2021_Human
KEGG_2021_Human	Small cell lung cancer	3/92	0.001402512405679	0.0134641190945185	0	0	14.878651685393258	97.7451545795876	RB1;ITGAV;TP53	KEGG_2021_Human
KEGG_2021_Human	Morphine addiction	3/91	0.0013590565742797	0.0134641190945185	0	0	15.048484848484849	99.33451449440032	GABRA2;GABRA5;GABRA4	KEGG_2021_Human
KEGG_2021_Human	GABAergic synapse	3/89	0.0012747147663917	0.0134641190945185	0	0	15.4	102.64150570570976	GABRA2;GABRA5;GABRA4	KEGG_2021_Human
KEGG_2021_Human	ECM-receptor interaction	3/88	0.0012338156485572	0.0134641190945185	0	0	15.581960784313726	104.3624223852199	IBSP;TNC;ITGAV	KEGG_2021_Human
KEGG_2021_Human	Focal adhesion	4/201	0.0013633618472305	0.0134641190945185	0	0	9.116289801568987	60.14747219528159	IBSP;TNC;ITGAV;MET	KEGG_2021_Human
KEGG_2021_Human	Human papillomavirus infection	5/331	0.0011510986761146	0.0134641190945185	0	0	7.000285347410472	47.37119991192942	RB1;IBSP;TNC;ITGAV;TP53	KEGG_2021_Human
KEGG_2021_Human	Non-small cell lung cancer	3/72	0.0006888224644798164	0.0134641190945185	0	0	19.21062801932367	139.86349581730636	RB1;MET;TP53	KEGG_2021_Human
KEGG_2021_Human	Melanoma	3/72	0.0006888224644798164	0.0134641190945185	0	0	19.21062801932367	139.86349581730636	RB1;MET;TP53	KEGG_2021_Human
KEGG_2021_Human	Taste transduction	3/86	0.0011545276908888	0.0134641190945185	0	0	15.959036144578311	107.94794097098196	GABRA2;GABRA5;GABRA4	KEGG_2021_Human
KEGG_2021_Human	PI3K-Akt signaling pathway	5/354	0.0015488594389886	0.0135173187402649	0	0	6.531285400146598	42.25896095760122	IBSP;TNC;ITGAV;MET;TP53	KEGG_2021_Human
KEGG_2021_Human	Human cytomegalovirus infection	4/225	0.0020593501126491	0.0164748009011935	0	0	8.11641299876594	50.202975469778586	RB1;CXCR2;ITGAV;TP53	KEGG_2021_Human
KEGG_2021_Human	Bladder cancer	2/41	0.0043570418553784	0.0310035045786658	0	0	22.199554069119287	120.67593068115896	RB1;TP53	KEGG_2021_Human
KEGG_2021_Human	Fluid shear stress and atherosclerosis	3/139	0.0045213444177221	0.0310035045786658	0	0	9.713725490196078	52.44387832950924	NCF2;ITGAV;TP53	KEGG_2021_Human
KEGG_2021_Human	Retrograde endocannabinoid signaling	3/148	0.0053833707490022	0.0329089186073615	0	0	9.106666666666667	47.5772387700976	GABRA2;GABRA5;GABRA4	KEGG_2021_Human
KEGG_2021_Human	Gastric cancer	3/149	0.0054848197678935	0.0329089186073615	0	0	9.043835616438356	47.080137586749125	RB1;MET;TP53	KEGG_2021_Human
KEGG_2021_Human	Hepatocellular carcinoma	3/168	0.0076341516668193	0.0431105035302738	0	0	7.994747474747474	38.97538095153752	RB1;MET;TP53	KEGG_2021_Human
Reactome_2022	Cross-presentation Of Particulate Exogenous Antigens (Phagosomes) R-HSA-1236973	2/8	0.0001564751534800524	0.0444389435883348	0	0	144.53623188405797	1266.5151113505071	NCF2;ITGAV	Reactome_2022
