Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
Reactome_2022	Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090	13/57	1.7858899840523733e-08	1.884113933175253e-05	0	0	9.269886363636363	165.38185364556873	COL15A1;COL27A1;COL11A1;LOXL4;MMP9;COL3A1;COL4A2;COL5A1;PXDN;COL5A2;TLL2;TLL1;PLEC	Reactome_2022
Reactome_2022	Collagen Formation R-HSA-1474290	15/90	1.2740627952406858e-07	5.954504216774374e-05	0	0	6.2853420195439735	99.78536586353307	COL15A1;COL27A1;COL25A1;COL11A1;LOXL4;PLOD2;MMP9;COL3A1;COL4A2;COL5A1;PXDN;COL5A2;TLL2;TLL1;PLEC	Reactome_2022
Reactome_2022	Extracellular Matrix Organization R-HSA-1474244	28/291	1.6932239478979264e-07	5.954504216774374e-05	0	0	3.384878181484598	52.77519709675704	COL15A1;LAMC3;NCAN;COL11A1;ITGA2B;PDGFA;LOXL4;PLOD2;LTBP3;LAMC1;NID1;LTBP1;ADAMTS16;FGB;COL27A1;MUSK;COL25A1;MMP9;MMP10;COL3A1;VCAN;COL4A2;COL5A1;PXDN;COL5A2;TLL2;TLL1;PLEC	Reactome_2022
Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	11/67	7.077846618248463e-06	0.001866782045563	0	0	6.139187471104947	72.80180539033638	COL15A1;COL3A1;COL27A1;COL4A2;COL5A1;COL25A1;COL11A1;COL5A2;TLL2;PLOD2;TLL1	Reactome_2022
Reactome_2022	Collagen Chain Trimerization R-HSA-8948216	8/44	5.9633373649863135e-05	0.0125826418401211	0	0	6.918947933440687	67.30264888393447	COL15A1;COL3A1;COL27A1;COL4A2;COL5A1;COL25A1;COL11A1;COL5A2	Reactome_2022
KEGG_2021_Human	Protein digestion and absorption	12/103	9.480498690475437e-05	0.0147784752519492	0	0	4.120611965020393	38.172065861247816	SLC6A19;COL15A1;COL3A1;COL27A1;COL4A2;COL5A1;COL25A1;MEP1A;COL11A1;COL5A2;ATP1B4;ATP1A3	KEGG_2021_Human
KEGG_2021_Human	Thyroid hormone synthesis	10/75	0.00011590960981920946	0.0147784752519492	0	0	4.798309929166149	43.48564289751024	DUOX1;TPO;TG;GNAQ;CREB3L2;ATP1B4;ATP1A3;PLCB1;ADCY6;ADCY5	KEGG_2021_Human
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	8/53	0.000232613699657016	0.0197721644708463	0	0	5.532581857219538	46.28630691875962	GNAQ;TRPV5;ATP1B4;ATP1A3;ATP2B3;PLCB1;AP2A2;ADCY6	KEGG_2021_Human
KEGG_2021_Human	Olfactory transduction	28/440	0.00035778736908620293	0.0228089447792454	0	0	2.1438864029206983	17.0129642436992	OR2C3;OR2G3;OR5K3;OR6K2;OR2G2;OR2M7;OR2T34;OR2T10;GRK2;OR2W3;OR51Q1;OR52B4;OR4D9;OR6B2;OR4D6;OR4D5;OR8J1;OR14A16;OR2F2;OR1J4;OR2L3;OR2T8;OR1N2;OR52K1;OR2B11;OR6C1;OR4A15;OR13C4	KEGG_2021_Human
Reactome_2022	Crosslinking Of Collagen Fibrils R-HSA-2243919	4/10	0.0001749253942184031	0.0278170548562954	0	0	20.656	178.69817492571056	PXDN;LOXL4;TLL2;TLL1	Reactome_2022
Reactome_2022	Metabolism Of Amine-Derived Hormones R-HSA-209776	5/18	0.00018456813648726832	0.0278170548562954	0	0	11.931706114398422	102.58274618497173	TPH2;DUOX1;DDC;TPO;DIO2	Reactome_2022
Reactome_2022	Sensory Perception R-HSA-9709957	36/616	0.0002899467188916969	0.0373788752890617	0	0	1.9668430540210504	16.021536465457526	OR2C3;RIPOR2;OR2G3;OR5K3;OR6K2;OR2G2;OR2M7;OR2T34;OR2T10;PLB1;OR2W3;OR51Q1;SCN9A;RDH16;OR4D9;LRAT;GPC5;APOB;OR6B2;OR4D6;OR4D5;SPTBN1;TRPM4;OR8J1;OR14A16;OR2F2;OR1J4;ABCA4;OR2L3;OR2T8;OR1N2;OR52K1;OR2B11;OR6C1;OR4A15;OR13C4	Reactome_2022
Reactome_2022	Expression And Translocation Of Olfactory Receptors R-HSA-9752946	26/393	0.0003188719218972091	0.0373788752890617	0	0	2.2327237563318736	17.97503610945494	OR2C3;OR2G3;OR5K3;OR6K2;OR2G2;OR2M7;OR2T34;OR2T10;OR2W3;OR51Q1;OR4D9;OR6B2;OR4D6;OR4D5;OR8J1;OR14A16;OR2F2;OR1J4;OR2L3;OR2T8;OR1N2;OR52K1;OR2B11;OR6C1;OR4A15;OR13C4	Reactome_2022
Reactome_2022	Olfactory Signaling Pathway R-HSA-381753	26/401	0.0004333664857076153	0.0457201642421534	0	0	2.184172470978441	16.91407173520828	OR2C3;OR2G3;OR5K3;OR6K2;OR2G2;OR2M7;OR2T34;OR2T10;OR2W3;OR51Q1;OR4D9;OR6B2;OR4D6;OR4D5;OR8J1;OR14A16;OR2F2;OR1J4;OR2L3;OR2T8;OR1N2;OR52K1;OR2B11;OR6C1;OR4A15;OR13C4	Reactome_2022
