Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	gene_set_db
Reactome_2022	Ion Channel Transport R-HSA-983712	17/175	5.327188314303033e-07	0.0004373621606042791	0	0	4.773571242360165	68.95553535448701	RYR1;CAMK2B;RYR2;TRPC3;TRPA1;ATP2A3;ATP2B4;NEDD4L;WWP1;ATP12A;ANO5;RYR3;ASPH;TRPM8;ATP7A;TRPM3;UNC79	Reactome_2022
Reactome_2022	Ion Homeostasis R-HSA-5578775	9/50	1.6221619467439066e-06	0.0006658974791383737	0	0	9.62154014798575	128.27197521292808	RYR1;CAMK2B;RYR2;ASPH;ATP2A3;ATP2B4;ABCC9;RYR3;SLC8A1	Reactome_2022
Reactome_2022	Stimuli-sensing Channels R-HSA-2672351	12/100	2.794261715931512e-06	0.0007646962895932571	0	0	6.003085150143973	76.76710850795578	RYR1;RYR2;TRPC3;ASPH;TRPA1;NEDD4L;WWP1;TRPM8;ANO5;TRPM3;RYR3;UNC79	Reactome_2022
Reactome_2022	Cardiac Conduction R-HSA-5576891	13/126	5.9600495212352525e-06	0.0012233001642335	0	0	5.069512170649971	60.98842026599654	RYR1;CAMK2B;RYR2;KCND1;KCNK9;ATP2A3;ATP2B4;ABCC9;SLC8A1;RYR3;ASPH;SCN8A;SCN3A	Reactome_2022
Reactome_2022	Muscle Contraction R-HSA-397014	15/196	4.379516511753989e-05	0.0071911661123	0	0	3.655658893265709	36.68814561223137	RYR1;CAMK2B;RYR2;KCND1;KCNK9;ATP2A3;ATP2B4;ABCC9;RYR3;SLC8A1;MYH3;ASPH;SCN8A;DMD;SCN3A	Reactome_2022
